run,actions,iterations,mines_encountered,total_time,reward
0,[1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0.],18,1,200,5749.999999999999
