run,actions,iterations,mines_encountered,total_time,reward
0,[0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],18,5,440,-14250.000000000004
